"Preston city, ID",42.097317,-111.874547
"Priest River city, ID",48.185137,-116.91011
"Rathdrum city, ID",47.811661,-116.888723
"Reubens city, ID",46.322219,-116.54111
"Rexburg city, ID",43.825173,-111.787419
"Richfield city, ID",43.052283,-114.155095
"Rigby city, ID",43.673931,-111.915509
"Riggins city, ID",45.421981,-116.314993
"Ririe city, ID",43.631344,-111.773434
"Roberts city, ID",43.720717,-112.126837
"Rockland city, ID",42.573556,-112.874196
"Rupert city, ID",42.618059,-113.673698
"St. Anthony city, ID",43.966168,-111.683685
"St. Charles city, ID",42.112561,-111.389213
"St. Maries city, ID",47.314917,-116.57064
"Salmon city, ID",45.177862,-113.898524
"Sandpoint city, ID",48.279862,-116.558117
"Shelley city, ID",43.380174,-112.123101
"Shoshone city, ID",42.936174,-114.404628
"Smelterville city, ID",47.542428,-116.176473
"Soda Springs city, ID",42.658587,-111.585514
"Spencer city, ID",44.38083,-112.186378
"Spirit Lake city, ID",47.967955,-116.869716
"Stanley city, ID",44.215787,-114.936977
"State Line city, ID",47.706154,-117.035122
"Stites city, ID",46.092399,-115.975705
"Sugar City city, ID",43.872406,-111.746534
"Sun Valley city, ID",43.681471,-114.328415
"Swan Valley city, ID",43.439767,-111.315049
"Tensed city, ID",47.159625,-116.923381
"Teton city, ID",43.887752,-111.668495
"Tetonia city, ID",43.815933,-111.158846
"Troy city, ID",46.738694,-116.768048
"Twin Falls city, ID",42.561509,-114.462844
"Ucon city, ID",43.594155,-111.955432
"Victor city, ID",43.60375,-111.11329
"Wallace city, ID",47.47293,-115.922264
"Wardner city, ID",47.520328,-116.13399
"Warm River city, ID",44.119608,-111.322711
"Weippe city, ID",46.378316,-115.938853
"Weiser city, ID",44.250834,-116.966745
"Wendell city, ID",42.776071,-114.701816
"Weston city, ID",42.038365,-111.977075
"White Bird city, ID",45.76292,-116.298939
"Wilder city, ID",43.67657,-116.907833
"Winchester city, ID",46.241051,-116.622418
"Worley city, ID",47.401335,-116.918404
"Abingdon city, IL",40.802596,-90.400658
"Addieville village, IL",38.391725,-89.487445
"Addison village, IL",41.930567,-88.008623
"Adeline village, IL",42.140817,-89.490471
"Albany village, IL",41.785631,-90.219456
"Albers village, IL",38.544809,-89.615089
"Albion city, IL",38.376182,-88.057199
"Aledo city, IL",41.198287,-90.747442
"Alexis village, IL",41.063397,-90.554817
"Algonquin village, IL",42.164233,-88.300464
"Alhambra village, IL",38.887553,-89.734998
"Allendale village, IL",38.527573,-87.710291
"Allenville village, IL",39.557945,-88.538346
"Allerton village, IL",39.915274,-87.935627
"Alma village, IL",38.722948,-88.91013
"Alorton village, IL",38.5856,-90.115086
"Alpha village, IL",41.192167,-90.380816
"Alsey village, IL",39.559349,-90.433526
"Alsip village, IL",41.67035,-87.735775
"Altamont city, IL",39.05798,-88.748511
"Alton city, IL",38.903967,-90.154017
"Altona village, IL",41.115206,-90.164686
"Alto Pass village, IL",37.572869,-89.319259
"Alvin village, IL",40.307685,-87.606812
"Amboy city, IL",41.716603,-89.333549
"Anchor village, IL",40.568704,-88.538732
"Andalusia village, IL",41.438033,-90.725428
"Andover village, IL",41.294976,-90.290535
"Anna city, IL",37.459972,-89.241147
"Annawan town, IL",41.398681,-89.907036
"Antioch village, IL",42.474731,-88.079536
"Apple River village, IL",42.501937,-90.094675
"Arcola city, IL",39.684612,-88.303771
"Arenzville village, IL",39.879078,-90.372024
"Argenta village, IL",39.984984,-88.818681
"Arlington village, IL",41.471174,-89.248228
"Arlington Heights village, IL",42.09495,-87.982024
"Armington village, IL",40.339931,-89.313673
"Aroma Park village, IL",41.079767,-87.805449
"Arrowsmith village, IL",40.448863,-88.631478
"Arthur village, IL",39.715291,-88.469038
"Ashkum village, IL",40.878383,-87.953589
"Ashland village, IL",39.888694,-90.008661
"Ashley city, IL",38.329052,-89.189394
"Ashmore village, IL",39.5311,-88.020416
"Ashton village, IL",41.868127,-89.221499
"Assumption city, IL",39.517961,-89.048435
"Astoria village, IL",40.228322,-90.355894
"Athens city, IL",39.960906,-89.724849
"Atkinson town, IL",41.418736,-90.014514
"Atlanta city, IL",40.262194,-89.232155
"Atwood village, IL",39.799748,-88.46317
"Auburn city, IL",39.577236,-89.745815
"Augusta village, IL",40.230878,-90.948936
"Aurora city, IL",41.767633,-88.293042
"Ava city, IL",37.888414,-89.496258
"Aviston village, IL",38.607791,-89.606232
"Avon village, IL",40.662215,-90.435357
"Baldwin village, IL",38.183718,-89.844556
"Banner village, IL",40.514691,-89.910425
"Bannockburn village, IL",42.192772,-87.868388
"Bardolph village, IL",40.496777,-90.563214
"Barrington village, IL",42.151837,-88.129236
"Barrington Hills village, IL",42.13375,-88.211186
"Barry city, IL",39.695602,-91.039734
"Bartelso village, IL",38.536523,-89.468387
"Bartlett village, IL",41.979004,-88.205354
"Bartonville village, IL",40.637584,-89.664158
"Basco village, IL",40.326835,-91.199069
"Batavia city, IL",41.8506,-88.300424
"Batchtown village, IL",39.032889,-90.653975
"Bath village, IL",40.191131,-90.142378
"Baylis village, IL",39.729013,-90.909235
"Bay View Gardens village, IL",40.809789,-89.518999
"Beach Park village, IL",42.42495,-87.856229
"Beardstown city, IL",40.004295,-90.417872
"Beaverville village, IL",40.953525,-87.655042
"Beckemeyer village, IL",38.605139,-89.433959
"Bedford Park village, IL",41.769767,-87.798046
"Beecher village, IL",41.347689,-87.614867
"Beecher City village, IL",39.186451,-88.787522
"Belgium village, IL",40.0615,-87.63068
"Belknap village, IL",37.322303,-88.94014
"Belle Prairie City town, IL",38.223145,-88.551483
"Belle Rive village, IL",38.232014,-88.739881
"Belleville city, IL",38.529967,-90.00323
"Bellevue village, IL",40.6863,-89.673872
"Bellflower village, IL",40.340471,-88.526681
"Bellmont village, IL",38.382646,-87.909481
"Bellwood village, IL",41.8829,-87.876321
"Belvidere city, IL",42.252592,-88.848322
"Bement village, IL",39.922849,-88.571598
"Benld city, IL",39.093101,-89.801876
"Bensenville village, IL",41.957333,-87.944515
"Benson village, IL",40.850665,-89.120514
"Bentley town, IL",40.344707,-91.111061
"Benton city, IL",38.007053,-88.918481
"Berkeley village, IL",41.88845,-87.912299
"Berlin village, IL",39.757662,-89.902507
"Berwyn city, IL",41.84245,-87.791049
"Bethalto village, IL",38.9008,-90.046899
"Bethany village, IL",39.644168,-88.740938
"Biggsville village, IL",40.853503,-90.86133
"Bingham village, IL",39.112858,-89.211713
"Birds village, IL",38.837461,-87.670811
"Bishop Hill village, IL",41.199646,-90.117243
"Blandinsville village, IL",40.554727,-90.869371
"Bloomingdale village, IL",41.9489,-88.086494
"Bloomington city, IL",40.47895,-88.973549
"Blue Island city, IL",41.6584,-87.681424
"Blue Mound village, IL",39.700667,-89.118879
"Bluffs village, IL",39.749954,-90.534444
"Bluford village, IL",38.326311,-88.73561
"Bolingbrook village, IL",41.7004,-88.077165
"Bondville village, IL",40.111424,-88.368867
"Bone Gap village, IL",38.444768,-87.997947
"Bonfield village, IL",41.147171,-88.056741
"Bonnie village, IL",38.201456,-88.907464
"Boulder Hill CDP, IL",41.712504,-88.336106
"Bourbonnais village, IL",41.163225,-87.880381
"Bowen village, IL",40.232024,-91.06358
"Braceville village, IL",41.224192,-88.266376
"Bradford village, IL",41.176877,-89.657163
"Bradley village, IL",41.1472,-87.855675
"Braidwood city, IL",41.268141,-88.223243
"Breese city, IL",38.611045,-89.522238
"Bridgeport city, IL",38.709959,-87.758545
"Bridgeview village, IL",41.73875,-87.805887
"Brighton village, IL",39.040255,-90.138968
"Brimfield village, IL",40.838173,-89.883891
"Broadlands village, IL",39.908516,-87.995424
"Broadview village, IL",41.85805,-87.855939
"Broadwell village, IL",40.06732,-89.442611
"Brocton village, IL",39.716146,-87.933077
"Brookfield village, IL",41.8243,-87.847758
"Brooklyn village, IL",38.651567,-90.167392
"Brookport city, IL",37.125001,-88.62717
"Broughton village, IL",37.93408,-88.461361
"Browning village, IL",40.128062,-90.372814
"Browns village, IL",38.377735,-87.983408
"Brownstown village, IL",38.996275,-88.953593
"Brussels village, IL",38.950996,-90.588827
"Bryant village, IL",40.46549,-90.094501
"Buckingham village, IL",41.046815,-88.17609
"Buckley village, IL",40.597202,-88.036979
"Buckner village, IL",37.981081,-89.015621
"Buda village, IL",41.327684,-89.678424
"Buffalo village, IL",39.84949,-89.408953
"Buffalo Grove village, IL",42.166307,-87.963323
"Bull Valley village, IL",42.311377,-88.349915
"Bulpitt village, IL",39.591556,-89.425061
"Buncombe village, IL",37.470936,-88.974865
"Bunker Hill city, IL",39.040468,-89.950759
"Burbank city, IL",41.7441,-87.768974
"Bureau Junction village, IL",41.287794,-89.36432
"Burlington village, IL",42.050447,-88.54737
"Burnham village, IL",41.6382,-87.541174
"Burnt Prairie village, IL",38.25049,-88.257709
"Burr Ridge village, IL",41.7509,-87.920599
"Bush village, IL",37.841899,-89.129762
"Bushnell city, IL",40.551546,-90.504549
"Butler village, IL",39.197923,-89.534012
"Byron city, IL",42.1284,-89.258263
"Cabery village, IL",40.994696,-88.204756
"Cahokia village, IL",38.564758,-90.177589
"Cairo city, IL",36.997623,-89.177608
"Calhoun village, IL",38.651435,-88.042813
"Calumet City city, IL",41.61175,-87.549549
"Calumet Park village, IL",41.664067,-87.656435
"Camargo village, IL",39.799484,-88.166699
"Cambria village, IL",37.778647,-89.114321
"Cambridge village, IL",41.303291,-90.193292
"Camden village, IL",40.153037,-90.772359
"Campbell Hill village, IL",37.930173,-89.551006
"Camp Point village, IL",40.03805,-91.066632
"Campus village, IL",41.024814,-88.307917
"Canton city, IL",40.562548,-90.04026
"Cantrall village, IL",39.93436,-89.680145
"Capron village, IL",42.398853,-88.742635
"Carbon Cliff village, IL",41.497633,-90.390349
"Carbondale city, IL",37.724629,-89.21739
"Carbon Hill village, IL",41.296285,-88.299471
"Carlinville city, IL",39.280386,-89.880901
"Carlock village, IL",40.582079,-89.132682
"Carlyle city, IL",38.619,-89.372241
"Carmi city, IL",38.086413,-88.171181
"Carol Stream village, IL",41.916815,-88.131037
"Carpentersville village, IL",42.121324,-88.271487
"Carriers Mills village, IL",37.688577,-88.6289
"Carrollton city, IL",39.297815,-90.406825
"Carterville city, IL",37.76171,-89.082743
"Carthage city, IL",40.414319,-91.135126
"Cary village, IL",42.20895,-88.249749
"Casey city, IL",39.30256,-87.98934
"Caseyville village, IL",38.633017,-90.032721
"Catlin village, IL",40.068394,-87.707853
"Cave-In-Rock village, IL",37.470162,-88.165542
"Cedar Point village, IL",41.264677,-89.125165
"Cedarville village, IL",42.375088,-89.636466
"Central City village, IL",38.548031,-89.128637
"Centralia city, IL",38.522826,-89.126957
"Centreville city, IL",38.577217,-90.101576
"Cerro Gordo village, IL",39.890095,-88.734551
"Chadwick village, IL",42.014089,-89.888949
"Champaign city, IL",40.113,-88.264949
"Chandlerville village, IL",40.048194,-90.150718
"Channahon village, IL",41.434467,-88.218579
"Channel Lake CDP, IL",42.4843,-88.150294
"Chapin village, IL",39.767338,-90.4033
"Charleston city, IL",39.48483,-88.176072
"Chatham village, IL",39.672856,-89.697078
"Chatsworth town, IL",40.75299,-88.293781
"Chebanse village, IL",41.0022,-87.913849
"Chenoa city, IL",40.744201,-88.718135
"Cherry village, IL",41.429557,-89.213611
"Cherry Valley village, IL",42.24005,-88.961824
"Chester city, IL",37.919682,-89.825053
"Chesterfield village, IL",39.255707,-90.067681
"Chicago city, IL",41.83705,-87.684965
"Chicago Heights city, IL",41.5099,-87.637567
"Chicago Ridge village, IL",41.70245,-87.778638
"Chillicothe city, IL",40.918303,-89.499265
"Chrisman city, IL",39.804026,-87.674243
"Christopher city, IL",37.972625,-89.05185
"Cicero town, IL",41.84435,-87.759852
"Cisco village, IL",40.013715,-88.723521
"Cisne village, IL",38.513997,-88.437087
"Cissna Park village, IL",40.566821,-87.892525
"Claremont village, IL",38.719086,-87.97448
"Clarendon Hills village, IL",41.79845,-87.957557
"Clay City village, IL",38.685496,-88.351193
"Clayton village, IL",40.030328,-90.958001
"Clear Lake village, IL",39.814128,-89.566868
"Cleveland village, IL",41.50285,-90.31644
"Clifton village, IL",40.935549,-87.933446
"Clinton city, IL",40.150328,-88.961555
"Coal City village, IL",41.288297,-88.278212
"Coalton village, IL",39.284626,-89.304452
"Coal Valley village, IL",41.44895,-90.447751
"Coatsburg village, IL",40.032291,-91.159421
"Cobden village, IL",37.533439,-89.254224
"Coffeen city, IL",39.088863,-89.390527
"Colchester city, IL",40.426753,-90.793005
"Coleta village, IL",41.905555,-89.799163
"Colfax village, IL",40.566696,-88.6165
"Collinsville city, IL",38.6784,-89.997271
"Colona village, IL",41.47065,-90.34047
"Colp village, IL",37.807499,-89.077857
"Columbia city, IL",38.455243,-90.226249
"Columbus village, IL",39.988094,-91.146454
"Compton village, IL",41.694192,-89.085917
"Concord village, IL",39.816129,-90.37165
"Congerville village, IL",40.616741,-89.208482
"Cooksville village, IL",40.542568,-88.715139
"Cordova village, IL",41.678041,-90.322021
"Cornell village, IL",40.992329,-88.729737
"Cortland town, IL",41.927279,-88.694448
"Coulterville village, IL",38.184935,-89.604344
"Country Club Hills city, IL",41.56315,-87.725255
"Countryside city, IL",41.77655,-87.876561
"Cowden village, IL",39.248911,-88.858792
"Crainville village, IL",37.750287,-89.060122
"Creal Springs city, IL",37.618577,-88.837608
"Crescent City village, IL",40.771471,-87.856438
"Crest Hill city, IL",41.566267,-88.105056
"Creston village, IL",41.930788,-88.965461
"Crestwood village, IL",41.64525,-87.740288
"Crete village, IL",41.453194,-87.61509
"Creve Coeur village, IL",40.641251,-89.599693
"Crossville village, IL",38.162623,-88.064459
"Crystal Lake city, IL",42.23185,-88.330539
"Crystal Lawns CDP, IL",41.570267,-88.157931
"Cuba city, IL",40.493382,-90.193186
"Cullom village, IL",40.877864,-88.269593
"Cutler village, IL",38.032745,-89.566585
"Cypress village, IL",37.365504,-89.019042
"Dahlgren village, IL",38.198574,-88.684137
"Dakota town, IL",42.387373,-89.527114
"Dallas City city, IL",40.634968,-91.164481
"Dalton City village, IL",39.71413,-88.80702
"Dalzell village, IL",41.358133,-89.175595
"Damiansville village, IL",38.509485,-89.624187
"Dana village, IL",40.956284,-88.949787
"Danforth village, IL",40.821205,-87.977933
"Danvers village, IL",40.528892,-89.173267
"Danville city, IL",40.143898,-87.619436
"Darien city, IL",41.749333,-87.976253
"Davis village, IL",42.422185,-89.415712
"Davis Junction village, IL",42.101917,-89.092025
"Dawson village, IL",39.853834,-89.462711
"Decatur city, IL",39.85225,-88.933848
"Deer Creek village, IL",40.62934,-89.333128
"Deerfield village, IL",42.1656,-87.849899
"Deer Grove village, IL",41.610107,-89.68462
"Deer Park village, IL",42.168134,-88.088195
"De Kalb city, IL",41.930629,-88.75191
"De Land village, IL",40.121585,-88.643827
"Delavan city, IL",40.37144,-89.544856
"De Pue village, IL",41.329715,-89.295767
"De Soto village, IL",37.815898,-89.227202
"Des Plaines city, IL",42.0346,-87.900949
"Detroit village, IL",39.619763,-90.676337
"De Witt village, IL",40.184437,-88.785907
"Diamond village, IL",41.288666,-88.255198
"Dieterich village, IL",39.059632,-88.382119
"Divernon village, IL",39.569337,-89.653998
"Dix village, IL",38.440627,-88.9424
"Dixmoor village, IL",41.631896,-87.668034
"Dixon city, IL",41.849499,-89.478777
"Dolton village, IL",41.6293,-87.598716
"Dongola village, IL",37.360037,-89.163882
"Donnellson village, IL",39.030198,-89.474583
"Donovan village, IL",40.885405,-87.614721
"Dorchester village, IL",39.086168,-89.888164
"Dover village, IL",41.434206,-89.395702
"Dowell village, IL",37.939495,-89.23947
"Downers Grove village, IL",41.7972,-88.017399
"Downs village, IL",40.395889,-88.871729
"Du Bois village, IL",38.221905,-89.21281
"Dunfermline village, IL",40.490926,-90.032736
"Dunlap village, IL",40.86075,-89.676574
"Dupo village, IL",38.5175,-90.209612
"Du Quoin city, IL",38.004201,-89.235385
"Durand village, IL",42.435581,-89.328645
"Dwight village, IL",41.097004,-88.424813
"Eagarville village, IL",39.110375,-89.784195
"Earlville city, IL",41.58851,-88.923875
"East Alton village, IL",38.88315,-90.107791
"East Brooklyn village, IL",41.172432,-88.26567
"East Cape Girardeau villa, IL",37.290224,-89.482953
"East Carondelet village, IL",38.538583,-90.236993
"East Dubuque city, IL",42.491472,-90.638831
"East Dundee village, IL",42.095809,-88.255801
"East Galesburg village, IL",40.943031,-90.311218
"East Gillespie village, IL",39.138091,-89.812901
"East Hazel Crest village, IL",41.57635,-87.649699
"East Moline city, IL",41.51425,-90.427424
"Easton village, IL",40.232043,-89.842139
"East Peoria city, IL",40.6715,-89.547825
"East St. Louis city, IL",38.61465,-90.131029
"Eddyville village, IL",37.500316,-88.585192
"Edgewood village, IL",38.921839,-88.664098
"Edinburg village, IL",39.657839,-89.389636
"Edwardsville city, IL",38.79636,-89.96497
"Effingham city, IL",39.119635,-88.550928
"Elburn village, IL",41.8902,-88.471749
"El Dara village, IL",39.62215,-90.991136
"Eldorado city, IL",37.811842,-88.441672
"Eldred village, IL",39.286242,-90.55332
"Elgin city, IL",42.039563,-88.287952
"Elizabeth village, IL",42.316148,-90.224652
"Elizabethtown village, IL",37.450829,-88.304337
"Elk Grove Village village, IL",42.00575,-87.992599
"Elkhart village, IL",40.019313,-89.481787
"Elkville village, IL",37.909539,-89.236475
"Elliott village, IL",40.464155,-88.274837
"Ellis Grove village, IL",38.009319,-89.908659
"Ellisville village, IL",40.627008,-90.305726
"Ellsworth village, IL",40.449455,-88.716576
"Elmhurst city, IL",41.89795,-87.943624
"Elmwood city, IL",40.77913,-89.966892
"Elmwood Park village, IL",41.92245,-87.816499
"El Paso city, IL",40.739794,-89.014788
"Elsah village, IL",38.953672,-90.354618
"Elvaston village, IL",40.394343,-91.248433
"Elwood village, IL",41.412067,-88.108977
"Emden village, IL",40.29773,-89.485166
"Emington village, IL",40.970109,-88.357389
"Energy village, IL",37.775369,-89.025754
"Enfield village, IL",38.101666,-88.337273
"Equality village, IL",37.735917,-88.343078
"Erie village, IL",41.658676,-90.081243
"Essex village, IL",41.178335,-88.194737
"Eureka city, IL",40.715584,-89.275135
"Evanston city, IL",42.04635,-87.694549
"Evansville village, IL",38.088777,-89.932891
"Evergreen Park village, IL",41.7211,-87.701108
"Ewing village, IL",38.089331,-88.852219
"Exeter village, IL",39.719046,-90.495903
"Fairbury city, IL",40.746587,-88.51243
"Fairfield city, IL",38.380358,-88.368968
"Fairmont CDP, IL",41.56185,-88.059852
"Fairmont City village, IL",38.651,-90.101499
"Fairmount village, IL",40.046097,-87.828582
"Fairview village, IL",40.650529,-90.191053
"Fairview Heights city, IL",38.596695,-90.004918
"Farina village, IL",38.8317,-88.777841
"Farmer City city, IL",40.244443,-88.641249
"Farmersville village, IL",39.444156,-89.653032
"Farmington city, IL",40.697585,-90.00669
"Fayetteville village, IL",38.377882,-89.796115
"Ferris village, IL",40.469486,-91.169392
"Fidelity village, IL",39.15459,-90.163502
"Fieldon village, IL",39.108137,-90.49993
"Fillmore village, IL",39.11575,-89.279282
"Findlay village, IL",39.521078,-88.754293
"Fisher village, IL",40.315784,-88.348547
"Fithian village, IL",40.113954,-87.874718
"Flanagan village, IL",40.877334,-88.860557
"Flat Rock village, IL",38.904396,-87.672501
"Flora city, IL",38.670486,-88.478772
"Florence village, IL",39.628201,-90.610202
"Flossmoor village, IL",41.53935,-87.684199
"Foosland village, IL",40.360424,-88.428725
"Ford Heights village, IL",41.50963,-87.589049
"Forest City village, IL",40.370964,-89.831912
"Forest Lake CDP, IL",42.2056,-88.052199
"Forest Park village, IL",41.86905,-87.814847
"Forest View village, IL",41.80655,-87.780983
"Forrest village, IL",40.749984,-88.409939
"Forreston village, IL",42.126126,-89.578701
"Forsyth village, IL",39.923608,-88.955887
"Fox Lake village, IL",42.418132,-88.183337
"Fox Lake Hills CDP, IL",42.407122,-88.123499
"Fox River Grove village, IL",42.197,-88.218958
"Fox River Valley Gardens, IL",42.244367,-88.194924
"Frankfort village, IL",41.496986,-87.835935
"Frankfort Square CDP, IL",41.5189,-87.803142
"Franklin village, IL",39.620362,-90.047204
"Franklin Grove village, IL",41.84102,-89.300136
"Franklin Park village, IL",41.9354,-87.878176
"Freeburg village, IL",38.42785,-89.908124
"Freeman Spur village, IL",37.859922,-88.999806
"Freeport city, IL",42.290155,-89.63469
"Fulton city, IL",41.865027,-90.158725
"Fults village, IL",38.163743,-90.212572
"Gages Lake CDP, IL",42.3516,-87.982441
"Galatia village, IL",37.841103,-88.613879
"Galena city, IL",42.42075,-90.427345
"Galesburg city, IL",40.950043,-90.377932
"Galva city, IL",41.166594,-90.03891
"Gardner village, IL",41.187734,-88.312156
"Garrett village, IL",39.796819,-88.425329
"Gays village, IL",39.457876,-88.495942
"Geneseo city, IL",41.447194,-90.154507
"Geneva city, IL",41.882327,-88.314486
"Genoa city, IL",42.097648,-88.68989
"Georgetown city, IL",39.976455,-87.634985
"Germantown village, IL",38.552266,-89.537583
"Germantown Hills village, IL",40.768933,-89.467958
"German Valley village, IL",42.215843,-89.483794
"Gibson city, IL",40.465654,-88.378591
"Gifford village, IL",40.306413,-88.021634
"Gilberts village, IL",42.10165,-88.367199
"Gillespie city, IL",39.125357,-89.817173
"Gilman city, IL",40.765942,-87.996133
"Girard city, IL",39.446834,-89.78236
"Gladstone village, IL",40.863684,-90.957494
"Glasford village, IL",40.572316,-89.813174
"Glasgow village, IL",39.549678,-90.479572
"Glenbard South CDP, IL",41.8297,-88.066355
"Glen Carbon village, IL",38.760476,-89.973014
"Glencoe village, IL",42.1346,-87.763431
"Glendale Heights village, IL",41.9202,-88.078849
"Glen Ellyn village, IL",41.86655,-88.062599
"Glenview village, IL",42.079648,-87.815191
"Glenwood village, IL",41.546067,-87.617016
"Godfrey CDP, IL",38.9667,-90.188329
"Godley village, IL",41.237272,-88.244611
"Golconda city, IL",37.36274,-88.48674
"Golden village, IL",40.109726,-91.018413
"Golden Gate village, IL",38.358637,-88.205529
"Golf village, IL",42.0588,-87.786525
"Goodfield village, IL",40.629459,-89.271219
"Good Hope village, IL",40.557593,-90.674877
"Goodings Grove CDP, IL",41.6216,-87.940594
"Goreville village, IL",37.555073,-88.973617
"Gorham village, IL",37.717806,-89.482577
"Grafton city, IL",38.972508,-90.427
"Grand Ridge village, IL",41.236168,-88.831464
"Grand Tower city, IL",37.6396,-89.503313
"Grandview village, IL",39.8178,-89.617024
"Grandwood Park CDP, IL",42.393153,-87.986688
"Granite City city, IL",38.7144,-90.129655
"Grantfork village, IL",38.830873,-89.667787
"Grant Park village, IL",41.23925,-87.644646
"Granville village, IL",41.264275,-89.229862
"Grayslake village, IL",42.3498,-88.038536
"Grayville city, IL",38.259819,-87.996878
"Greenfield city, IL",39.344323,-90.207606
"Green Oaks village, IL",42.301746,-87.915156
"Green Rock city, IL",41.47486,-90.363616
"Greenup village, IL",39.247818,-88.15989
"Green Valley village, IL",40.406429,-89.642452
"Greenview village, IL",40.08479,-89.740183
"Greenville city, IL",38.889298,-89.40164
"Gridley village, IL",40.743892,-88.880412
"Griggsville city, IL",39.707864,-90.726954
"Gulf Port village, IL",40.80895,-91.083589
"Gurnee village, IL",42.377092,-87.935973
"Hainesville village, IL",42.339673,-88.064705
"Hamburg village, IL",39.232785,-90.715599
"Hamel village, IL",38.888587,-89.84267
"Hamilton city, IL",40.389121,-91.363221
"Hamletsburg village, IL",37.140809,-88.445957
"Hammond village, IL",39.798522,-88.591537
"Hampshire village, IL",42.095792,-88.521725
"Hampton village, IL",41.553317,-90.405615
"Hanaford village, IL",37.958497,-88.835292
"Hanna City village, IL",40.692224,-89.793052
"Hanover village, IL",42.254213,-90.278694
"Hanover Park village, IL",41.984577,-88.144785
"Hardin village, IL",39.157355,-90.623097
"Harmon village, IL",41.719689,-89.556564
"Harrisburg city, IL",37.736476,-88.549251
"Harristown village, IL",39.841608,-89.059525
"Hartford village, IL",38.828,-90.091829
"Hartsburg village, IL",40.250721,-89.440704
"Harvard city, IL",42.421163,-88.615282
"Harvel village, IL",39.356963,-89.531073
"Harvey city, IL",41.60725,-87.651896
"Harwood Heights village, IL",41.966138,-87.805509
"Havana city, IL",40.298431,-90.056834
"Hawthorn Woods village, IL",42.2236,-88.057323
"Hazel Crest village, IL",41.5723,-87.689399
"Hebron village, IL",42.47095,-88.429865
"Hecker village, IL",38.30453,-89.993993
"Henderson village, IL",41.02446,-90.352866
"Hennepin village, IL",41.255975,-89.319615
"Henning village, IL",40.306246,-87.700665
"Henry city, IL",41.112328,-89.361795
"Herrick village, IL",39.219161,-88.985296
"Herrin city, IL",37.801552,-89.031646
"Herscher village, IL",41.049121,-88.100596
"Hettick village, IL",39.355188,-90.037039
"Heyworth village, IL",40.313788,-88.978816
"Hickory Hills city, IL",41.72375,-87.8282
"Hidalgo village, IL",39.156589,-88.150659
"Highland city, IL",38.740999,-89.675819
"Highland Park city, IL",42.1827,-87.809653
"Highwood city, IL",42.211604,-87.811705
"Hillcrest village, IL",41.952484,-89.070372
"Hillsboro city, IL",39.163121,-89.484389
"Hillsdale village, IL",41.61175,-90.175171
"Hillside village, IL",41.870967,-87.898603
"Hillview village, IL",39.449605,-90.537859
"Hinckley village, IL",41.769702,-88.641754
"Hindsboro village, IL",39.684302,-88.134208
"Hinsdale village, IL",41.80055,-87.928275
"Hodgkins village, IL",41.7708,-87.856258
"Hoffman village, IL",38.538449,-89.262851
"Hoffman Estates village, IL",42.06455,-88.138303
"Holiday Hills village, IL",42.2913,-88.226885
"Hollowayville village, IL",41.364917,-89.294538
"Homer village, IL",40.031885,-87.95893
"Hometown city, IL",41.732233,-87.731252
"Homewood village, IL",41.5584,-87.661124
"Hoopeston city, IL",40.465183,-87.670882
"Hooppole village, IL",41.520883,-89.913298
"Hopedale village, IL",40.421817,-89.416339
"Hopewell village, IL",40.983263,-89.456346
"Hopkins Park village, IL",41.072249,-87.614745
"Hoyleton village, IL",38.445279,-89.271552
"Hudson village, IL",40.607008,-88.988603
"Huey village, IL",38.605354,-89.291423
"Hull village, IL",39.709115,-91.204976
"Humboldt village, IL",39.605056,-88.319542
"Hume village, IL",39.797627,-87.868827
"Huntley village, IL",42.1681,-88.424215
"Hurst city, IL",37.835634,-89.143384
"Hutsonville village, IL",39.108695,-87.660631
"Illiopolis village, IL",39.851309,-89.247047
"Ina village, IL",38.152175,-88.903721
"Indian Creek village, IL",42.225852,-87.976765
"Indian Head Park village, IL",41.767567,-87.89747
"Indianola village, IL",39.927138,-87.740197
"Industry village, IL",40.327226,-90.607996
"Ingalls Park CDP, IL",41.5213,-88.033882
"Inverness village, IL",42.1151,-88.100773
"Iola village, IL",38.834574,-88.627734
"Ipava village, IL",40.352081,-90.32322
"Iroquois village, IL",40.828738,-87.584737
"Irving village, IL",39.204949,-89.405989
"Irvington village, IL",38.437126,-89.16244
"Irwin village, IL",41.052533,-87.983962
"Island Lake village, IL",42.276033,-88.201527
"Itasca village, IL",41.9767,-88.018486
"Iuka village, IL",38.614542,-88.789831
"Ivesdale village, IL",39.945125,-88.457009
"Jacksonville city, IL",39.729695,-90.234288
"Jeffersonville village, IL",38.442971,-88.404666
"Jeiseyville village, IL",39.577303,-89.407431
"Jerome village, IL",39.76685,-89.681874
"Jerseyville city, IL",39.11953,-90.327972
"Jewett village, IL",39.20767,-88.242779
"Johnsonville village, IL",38.52061,-88.537154
"Johnston City city, IL",37.821637,-88.925526
"Joliet city, IL",41.526717,-88.122436
"Jonesboro city, IL",37.454276,-89.269645
"Joppa village, IL",37.205777,-88.844258
"Joy village, IL",41.196874,-90.879559
"Junction village, IL",37.722963,-88.237794
"Junction City village, IL",38.577317,-89.125421
"Justice village, IL",41.7464,-87.835524
"Kampsville village, IL",39.309708,-90.625212
"Kane village, IL",39.190314,-90.351229
"Kangley village, IL",41.147614,-88.872604
